id_item,id_pedido,id_livro,quantidade,preco_unitario
27314,2613,26221,3,68.09
27315,959,7292,3,186.66
27316,10247,11572,4,24.07
27317,13348,24936,1,133.4
27318,6833,29391,4,160.07
27319,18807,2187,5,97.68
27320,4581,24973,5,127.01
27321,6656,17932,1,102.65
27322,25835,4666,3,83.17
27323,25085,24332,2,106.71
27324,3961,16451,3,62.13
27325,8265,5341,3,176.13
27326,605,4345,5,140.72
27327,15221,10604,1,160.14
27328,29975,9024,1,113.73
27329,27716,21380,3,129.71
27330,29007,18500,1,166.0
27331,28480,634,5,173.27
27332,23415,10785,4,102.26
27333,26403,10677,3,67.46
27334,7018,2861,2,38.42
27335,5057,5916,4,101.26
27336,15478,2412,2,131.08
27337,22988,10614,3,177.1
27338,3272,10439,4,191.32
27339,29835,17470,4,39.06
27340,10742,1786,5,175.48
27341,7869,24852,3,50.45
27342,21013,4088,1,168.64
27343,9281,29192,4,38.38
27344,7823,19599,3,176.07
27345,10317,12041,3,196.72
27346,25210,3046,3,97.81
27347,5048,25667,1,120.27
27348,8923,13358,5,153.73
27349,28453,4003,3,52.0
27350,6878,17312,4,128.05
27351,22237,19613,5,57.77
27352,23180,16760,3,138.25
27353,4095,14175,3,20.74
27354,6990,6688,3,119.25
27355,9128,11168,2,195.35
27356,20076,18916,4,143.1
27357,802,10747,3,124.07
27358,14870,27112,4,28.91
27359,26661,17351,3,120.91
27360,20159,10320,2,123.44
27361,9355,25997,5,59.92
27362,6787,4848,4,52.09
27363,27004,8325,2,94.22
27364,17888,1195,2,142.0
27365,24612,24745,3,121.22
27366,21351,8199,1,35.66
27367,20239,5605,5,176.19
27368,25476,15028,2,53.77
27369,10897,8869,1,197.83
27370,18573,14927,5,91.18
27371,28247,22103,5,42.45
27372,14632,18688,1,149.66
27373,16340,4337,2,125.33
27374,12480,13799,4,177.96
27375,23498,18401,3,113.48
27376,8152,6980,5,117.71
27377,5452,17163,5,198.71
27378,1529,6475,3,120.13
27379,1332,11969,5,148.77
27380,10279,11720,5,139.5
27381,26301,29569,4,148.17
27382,2325,15834,2,133.84
27383,10422,15527,3,189.51
27384,227,19548,1,185.02
27385,19698,15942,4,198.08
27386,25473,27730,5,46.14
27387,3995,24342,5,178.2
27388,7621,25671,3,115.3
27389,124,8684,5,86.1
27390,21775,10615,3,193.0
27391,7303,5763,3,196.85
27392,1018,11785,5,70.48
27393,10185,20312,1,139.86
27394,25805,28471,2,159.81
27395,27959,16760,4,40.1
27396,23738,8135,3,20.92
27397,14449,26376,5,191.33
27398,21789,12183,4,147.13
27399,18994,27821,4,132.55
27400,16689,14562,4,139.77
27401,20494,28714,2,105.15
27402,10051,15276,3,109.31
27403,4145,4108,2,105.85
27404,4028,26285,3,140.2
27405,20700,26053,2,172.87
27406,16845,4352,4,88.38
27407,14479,9316,4,48.54
27408,5354,3035,2,63.95
27409,15962,28560,5,118.21
27410,24038,12911,5,124.19
27411,5906,3346,5,125.64
27412,13697,495,3,172.8
27413,22834,26625,2,20.47
27414,13837,164,1,158.75
27415,27798,16352,3,110.42
27416,8559,26613,2,153.87
27417,28325,21586,3,25.98
27418,21947,3121,2,61.63
27419,20742,5445,5,168.7
27420,19169,7939,4,190.49
27421,7908,4093,4,194.53
27422,7647,26813,4,49.24
27423,29955,16658,2,146.75
27424,24556,4189,3,67.56
27425,19600,4388,4,116.44
27426,19613,24967,3,103.75
27427,25231,23639,3,55.26
27428,12836,19749,4,162.42
27429,5220,18170,1,137.82
27430,9123,19466,1,86.13
27431,13216,27683,5,172.21
27432,4329,3117,3,106.38
27433,10280,11056,3,30.01
27434,10772,407,2,58.69
27435,8583,676,2,29.64
27436,21743,23662,4,79.28
27437,3096,12116,3,152.52
27438,29422,13306,1,20.72
27439,14123,6002,2,67.46
27440,27075,26810,1,155.99
27441,7662,1576,4,185.26
27442,7834,6493,3,118.4
27443,4326,22719,3,119.11
27444,29457,15624,2,42.79
27445,20288,26300,4,110.1
27446,9504,21648,4,34.93
27447,12279,2947,5,88.31
27448,29151,25176,2,33.77
27449,3804,4268,5,71.24
27450,29538,6286,3,119.75
27451,22069,4674,1,91.85
27452,20664,7649,5,136.24
27453,1851,18129,4,130.31
27454,630,1477,1,161.4
27455,23764,4826,3,76.6
27456,11523,25141,4,115.83
27457,17257,24746,2,155.39
27458,24308,25661,1,65.74
27459,24772,9740,4,101.12
27460,27136,9628,3,143.03
27461,1723,16142,3,50.18
27462,24947,1171,4,168.98
27463,14008,23519,3,195.3
27464,28780,4926,3,194.66
27465,23110,1216,4,111.66
27466,16787,22366,2,38.38
27467,17545,2216,4,30.57
27468,11305,26382,5,28.83
27469,14998,13184,3,59.24
27470,12859,4846,5,129.75
27471,16879,537,2,51.14
27472,20242,10358,3,152.39
27473,27889,21720,4,83.52
27474,12302,22904,4,64.36
27475,1124,11859,2,152.56
27476,3676,14473,4,91.74
27477,4488,28773,5,129.85
27478,25186,8324,3,189.55
27479,23126,16601,5,25.81
27480,15671,10984,3,121.48
27481,14084,8626,4,43.19
27482,9298,3651,1,22.29
27483,25455,8500,1,159.67
27484,21257,6917,3,188.81
27485,5143,21585,1,101.93
27486,9920,22658,3,53.98
27487,18053,19066,5,50.75
27488,11700,28590,5,143.03
27489,19943,4686,4,160.86
27490,23398,29234,1,185.02
27491,19431,12013,1,163.02
27492,15680,28508,3,179.69
27493,14178,9678,3,134.86
27494,9053,23595,3,82.06
27495,20334,2338,5,138.45
27496,18158,5759,2,52.69
27497,15712,7885,1,98.89
27498,2655,21754,1,68.8
27499,10044,19074,2,143.62
27500,16797,1871,4,100.18
27501,26205,11360,5,29.0
27502,23338,4648,4,180.55
27503,11737,7444,2,89.77
27504,25471,9340,1,147.98
27505,24476,27609,5,138.7
27506,3831,652,2,157.99
27507,22960,26521,3,70.56
27508,4222,8296,4,141.43
27509,20668,27321,5,186.86
27510,17693,6098,1,130.12
27511,4262,11335,1,145.57
27512,27151,16267,1,197.16
27513,7388,22476,4,65.3
27514,19762,23176,4,46.25
27515,20519,1717,2,34.91
27516,4617,12711,5,115.69
27517,21946,6447,4,108.52
27518,28054,9924,4,26.96
27519,27114,8277,4,83.73
27520,81,28402,4,148.41
27521,2945,4519,4,93.36
27522,18075,8988,3,182.72
27523,20893,24526,2,161.56
27524,7094,11180,5,109.63
27525,10492,9201,2,81.84
27526,19035,9360,5,24.38
27527,7264,22311,2,79.26
27528,15524,1683,3,92.82
27529,4246,25464,5,169.31
27530,1107,13141,1,141.94
27531,3914,13772,1,52.09
27532,27208,16570,3,28.12
27533,591,18348,3,137.22
27534,1759,10958,5,20.14
27535,27763,18894,4,93.23
27536,10761,12968,5,66.63
27537,28658,28826,2,24.16
27538,3745,29784,3,91.74
27539,20222,24284,1,182.41
27540,29557,14179,2,98.71
27541,24804,22864,1,156.39
27542,27041,6782,1,165.5
27543,18336,28951,3,82.06
27544,5007,14770,4,107.63
27545,23749,20087,2,127.87
27546,10889,27681,1,191.37
27547,25490,21699,2,184.2
27548,5428,19529,4,60.1
27549,29126,18241,1,23.43
27550,29845,11495,3,133.64
27551,7637,1520,5,163.72
27552,8623,1459,1,193.12
27553,4723,5263,2,57.59
27554,12644,1764,2,179.26
27555,19053,12751,1,190.07
27556,7971,16910,1,21.01
27557,2990,5295,1,118.71
27558,17026,4185,3,111.58
27559,25058,25430,1,101.95
27560,5250,20885,5,159.07
27561,27702,9502,5,45.68
27562,542,4862,2,75.95
27563,10168,11208,3,135.21
27564,12194,15272,4,181.97
27565,27690,19906,4,75.94
27566,26313,25197,4,93.75
27567,27067,16382,3,171.55
27568,10285,8106,4,177.94
27569,19367,27742,5,195.42
27570,24415,5615,3,133.03
27571,10798,11459,4,167.65
27572,22395,3498,3,133.52
27573,5742,12057,1,65.64
27574,21119,21160,1,170.85
27575,5015,18412,3,51.57
27576,10865,21851,4,84.76
27577,21350,7477,2,55.06
27578,1154,4258,4,31.5
27579,6521,28007,5,142.15
27580,23024,5052,3,28.79
27581,26233,27101,3,95.59
27582,23721,5443,1,180.78
27583,25232,9400,4,168.52
27584,29099,25318,4,95.0
27585,11784,23280,4,97.05
27586,12757,15975,2,25.17
27587,22755,14917,2,122.17
27588,7627,10330,5,111.56
27589,23011,6904,4,60.5
27590,3454,25036,5,156.12
27591,3651,29042,5,137.18
27592,22397,26145,3,131.18
27593,521,12231,2,169.95
27594,12115,14520,4,88.99
27595,23967,13931,1,138.18
27596,21705,362,5,147.89
27597,5570,27452,4,107.16
27598,15465,25802,2,176.06
27599,18601,9855,5,110.41
27600,5935,15792,3,136.22
27601,11944,6475,5,124.59
27602,24480,28715,4,96.03
27603,29047,24429,5,68.41
27604,28560,6481,5,174.77
27605,9796,8476,3,96.71
27606,17848,6479,5,189.24
27607,5080,6970,3,48.02
27608,15245,13024,3,57.35
27609,27379,151,1,189.08
27610,20513,27165,2,80.94
27611,219,5808,2,161.99
27612,10967,21047,4,185.95
27613,26217,1688,3,35.39
27614,24402,1356,5,57.84
27615,21768,26217,5,63.09
27616,17087,10887,3,37.31
27617,23934,3863,2,153.67
27618,16010,18102,3,150.06
27619,21132,14191,3,157.78
27620,29171,2246,4,172.56
27621,19421,7927,3,194.44
27622,19808,25317,3,49.72
27623,26137,28491,2,195.16
27624,10553,4866,1,51.47
27625,29321,15914,5,22.83
27626,19818,10673,3,84.6
27627,5243,6903,4,40.69
27628,15270,9685,2,54.85
27629,21567,19309,5,199.65
27630,10972,26685,4,175.82
27631,19893,1493,4,157.39
27632,26670,19262,4,99.16
27633,21645,11436,1,28.45
27634,22033,27778,2,165.26
27635,19288,10710,1,139.78
27636,27487,23774,2,82.63
27637,27413,16167,5,68.8
27638,19358,10547,2,31.43
27639,4139,8682,3,98.85
27640,19212,21825,1,134.29
27641,13711,4059,1,101.84
27642,28634,4500,2,50.19
27643,12507,11836,3,184.0
27644,18069,4065,2,188.58
27645,21408,26486,1,121.11
27646,18498,27953,2,69.88
27647,28148,7519,3,147.03
27648,2555,17836,5,118.76
27649,22592,13158,1,135.37
27650,23132,5747,3,98.0
27651,8276,24675,3,71.54
27652,20693,16710,2,41.71
27653,24510,17991,4,60.09
27654,24194,13409,3,141.66
27655,20609,7091,1,187.8
27656,13624,5607,2,170.66
27657,18706,12123,2,89.12
27658,27697,5413,2,186.27
27659,14477,24169,4,193.02
27660,826,29165,2,191.12
27661,19182,301,2,86.35
27662,4037,8357,4,170.57
27663,19566,11778,3,131.0
27664,18890,11556,4,33.46
27665,12310,24848,5,90.58
27666,16026,11837,3,78.34
27667,5482,8232,5,134.33
27668,22859,2493,5,39.25
27669,20886,17052,2,86.66
27670,6659,27906,3,167.5
27671,11561,21207,4,187.73
27672,21784,5742,1,22.68
27673,22708,10802,4,196.42
27674,20860,24956,1,102.63
27675,7484,20424,1,62.64
27676,435,1034,1,67.77
27677,22225,12686,4,149.34
27678,19848,7506,4,192.7
27679,19026,27858,3,155.19
27680,655,27213,5,68.15
27681,666,12301,5,26.6
27682,5166,5358,1,125.44
27683,22029,18003,5,163.16
27684,5720,3612,3,72.7
27685,3613,20279,5,137.77
27686,1565,21084,5,165.11
27687,20598,18529,4,136.64
27688,3802,20801,2,38.41
27689,5513,4539,3,29.76
27690,17375,8751,1,158.78
27691,28618,20181,2,122.59
27692,11980,27151,4,21.28
27693,17761,14563,4,41.08
27694,23207,5900,1,128.41
27695,4908,18856,2,71.5
27696,9301,22471,5,95.7
27697,22459,21211,1,163.93
27698,26946,26794,1,85.17
27699,19451,17901,3,56.9
27700,2544,19581,1,179.51
27701,29969,21016,1,49.0
27702,5002,23717,3,186.97
27703,23546,7568,4,44.48
27704,24882,1867,5,179.88
27705,26450,23772,3,30.16
27706,21920,19454,3,53.96
27707,7041,26219,4,127.87
27708,9816,16437,3,122.2
27709,14828,13000,5,72.84
27710,1552,24206,2,24.62
27711,24118,15264,1,103.14
27712,26324,22629,2,37.44
27713,27810,16769,2,158.8
27714,25842,16635,1,67.76
27715,6001,16382,3,109.2
27716,13825,22371,2,153.49
27717,7068,11066,2,183.02
27718,29683,13004,5,167.08
27719,8050,11726,4,26.23
27720,20298,17797,1,138.88
27721,19622,19332,3,85.96
27722,10296,5501,1,52.56
27723,11447,11855,2,193.24
27724,4629,435,4,78.95
27725,27855,28057,2,66.54
27726,7518,7035,5,166.39
27727,26180,7166,3,42.03
27728,21285,29381,3,111.69
27729,2135,400,2,153.28
27730,6828,28724,3,81.99
27731,7461,6732,3,114.41
27732,27493,24163,3,94.04
27733,9632,18330,2,95.99
27734,19373,136,2,181.33
27735,18220,5298,5,50.48
27736,26994,25063,1,180.04
27737,20453,7298,1,199.77
27738,3430,24072,1,120.74
27739,29936,8969,2,21.88
27740,19450,17741,4,162.3
27741,14266,23798,4,141.58
27742,23856,8580,2,150.67
27743,8044,13638,4,102.37
27744,23583,9193,4,42.15
27745,19074,24964,2,186.6
27746,19550,26739,4,149.68
27747,6302,7523,1,61.04
27748,15348,28563,3,40.62
27749,23690,26668,3,163.62
27750,17949,4883,3,136.44
27751,14887,6338,5,151.45
27752,24168,8326,5,77.52
27753,19692,1834,1,111.82
27754,10130,17040,1,171.19
27755,18813,5230,1,57.16
27756,27515,7239,3,198.92
27757,21315,4764,3,53.54
27758,15897,16945,5,141.7
27759,7684,23502,4,76.08
27760,20712,8505,5,106.2
27761,19057,7503,5,96.83
27762,15395,7546,5,98.19
27763,10588,11399,3,194.18
27764,26144,21713,4,185.45
27765,22706,25925,5,188.71
27766,20423,1807,5,151.29
27767,13313,7540,5,116.77
27768,18357,17990,4,38.33
27769,19214,20060,2,125.1
27770,9810,21683,3,32.84
27771,11051,24858,3,175.06
27772,9738,11160,3,32.78
27773,27006,13852,2,58.4
27774,11850,3883,5,199.02
27775,5972,10785,2,31.6
27776,9909,3549,2,131.32
27777,2028,23198,2,74.77
27778,23898,27248,3,78.61
27779,10308,18244,5,169.59
27780,23362,28625,4,160.94
27781,28816,1208,5,145.39
27782,18343,13149,3,192.35
27783,18145,24511,2,153.01
27784,503,14863,2,97.21
27785,7526,4489,3,43.06
27786,14402,26797,5,31.61
27787,12682,15878,4,123.17
27788,1790,19336,3,63.42
27789,17859,17725,4,75.99
27790,11353,3353,3,158.24
27791,11076,13291,2,192.35
27792,713,3041,5,198.69
27793,15903,8171,2,138.55
27794,4757,11878,4,117.03
27795,926,2649,3,50.39
27796,12242,4925,1,174.79
27797,18530,5056,5,92.74
27798,22277,7937,1,109.46
27799,8029,22829,2,184.1
27800,25351,25263,2,156.84
27801,26836,8154,1,32.77
27802,1842,8085,1,66.1
27803,25212,28223,2,24.44
27804,9797,8579,1,96.69
27805,6161,9680,1,76.15
27806,23033,6466,1,184.97
27807,6224,2057,5,63.19
27808,8395,24031,1,107.54
27809,25948,17170,2,86.56
27810,24066,16817,4,80.64
27811,4540,3421,5,119.46
27812,24403,24255,5,69.48
27813,27838,10669,4,87.63
27814,13893,4427,2,166.13
27815,12394,26446,3,45.1
27816,29251,28760,5,174.8
27817,2122,20729,4,93.61
27818,12934,3172,5,183.72
27819,5496,18946,1,183.84
27820,25938,7810,5,93.85
27821,14994,8062,4,177.46
27822,4053,27612,2,87.28
27823,21599,7560,1,90.11
27824,11631,21726,1,56.71
27825,22703,20985,5,51.16
27826,16650,29883,4,100.32
27827,9551,20347,2,167.48
27828,11201,4520,4,123.71
27829,12344,26581,3,196.94
27830,2577,17333,3,175.55
27831,7837,1571,1,197.82
27832,2641,10021,3,63.95
27833,17610,14261,4,37.74
27834,12290,14724,5,154.93
27835,4565,2564,3,135.0
27836,22568,98,3,150.39
27837,20359,27874,1,176.13
27838,21813,19713,2,114.01
27839,24022,5807,4,92.32
27840,12635,26648,5,138.35
27841,3040,12748,5,32.54
27842,12678,1177,4,124.5
27843,26871,9586,4,45.97
27844,28738,27811,5,113.85
27845,16449,1049,3,183.29
27846,17607,13030,3,87.29
27847,11180,21668,4,163.61
27848,5341,872,5,143.83
27849,23763,5489,1,37.43
27850,11114,20683,5,64.18
27851,1953,10819,4,120.31
27852,24241,9661,5,100.39
27853,3486,27271,2,145.47
27854,8546,3874,1,66.07
27855,3153,1441,3,25.28
27856,2473,16090,2,146.75
27857,20788,13676,4,96.34
27858,14663,23415,3,192.78
27859,6106,2789,3,144.54
27860,9708,21542,3,69.8
27861,26214,8658,2,121.3
27862,9785,19117,1,52.94
27863,28847,7056,4,50.88
27864,23352,27469,3,199.49
27865,23436,5536,1,69.05
27866,10294,12974,1,79.04
27867,20303,10485,1,186.74
27868,14347,5373,4,116.94
27869,3693,4601,1,45.06
27870,112,23397,3,162.64
27871,18911,21737,3,21.41
27872,9091,5645,2,146.21
27873,24032,5687,5,45.73
27874,9073,15331,1,138.62
27875,27815,12127,3,26.77
27876,21767,1826,1,121.2
27877,29817,16830,5,169.23
27878,27781,24851,1,142.9
27879,16582,5996,1,66.18
27880,9298,22145,5,99.7
27881,23879,10109,3,140.78
27882,24387,4626,2,125.39
27883,24042,26868,3,42.91
27884,11788,27906,2,166.51
27885,29969,10356,4,60.16
27886,22330,20240,3,131.61
27887,15646,16081,2,43.0
27888,17925,26509,4,64.84
27889,19606,24892,2,165.55
27890,5365,18911,3,106.03
27891,29939,11714,3,156.07
27892,24288,19244,4,132.41
27893,21836,808,5,65.76
27894,15694,9590,3,119.72
27895,28542,8710,5,67.62
27896,27563,1649,5,124.83
27897,26547,16416,5,197.52
27898,16545,2371,1,172.07
27899,27315,26436,3,44.94
27900,29492,22267,3,112.52
27901,29843,1703,3,161.78
27902,24014,12181,4,30.36
27903,1672,1070,2,75.84
27904,22996,22311,5,49.29
27905,19912,5372,5,115.11
27906,7554,3782,3,92.1
27907,3821,22594,5,194.52
27908,5516,17647,4,75.76
27909,12171,44,4,70.72
27910,24225,29781,2,178.23
27911,28175,10492,5,99.13
27912,22523,22011,2,113.52
27913,15712,701,1,59.75
27914,6581,5063,4,56.29
27915,23946,51,3,126.21
27916,4279,18552,4,113.91
27917,17487,6463,5,112.84
27918,29818,7783,2,66.97
27919,11331,10077,3,101.41
27920,5618,25669,1,115.98
27921,10724,2122,2,86.72
27922,11361,17716,5,68.04
27923,20161,18136,2,187.98
27924,4325,3735,3,158.98
27925,28066,12748,5,44.23
27926,21141,17764,1,35.4
27927,13840,24180,5,151.95
27928,26249,13935,4,119.79
27929,28661,3718,5,91.06
27930,27012,14592,2,107.93
27931,23864,12440,4,95.47
27932,14714,8452,2,93.9
27933,10108,476,3,125.08
27934,3507,22900,5,68.87
27935,29665,25389,2,163.46
27936,20513,3521,4,122.97
27937,7919,28371,5,113.22
27938,27288,11562,4,176.82
27939,9391,17907,2,152.7
27940,14282,11724,4,176.0
27941,17420,23736,1,114.71
27942,11708,16386,3,76.05
27943,6454,153,1,29.83
27944,23201,14786,1,89.93
27945,20519,27246,2,167.28
27946,5453,12047,3,188.75
27947,16063,16461,3,29.52
27948,1452,7174,5,46.17
27949,20928,21879,5,110.84
27950,8694,18383,2,185.59
27951,23963,23624,2,193.84
27952,16796,29020,4,146.92
27953,16418,13625,2,81.11
27954,6223,5056,5,156.1
27955,13085,10525,4,159.29
27956,2990,15131,4,114.65
27957,11708,16755,2,197.73
27958,11804,17956,4,107.0
27959,687,18553,5,168.93
27960,12828,949,1,105.47
27961,2672,25174,4,128.18
27962,7227,25562,1,96.0
27963,20226,28570,2,140.08
27964,8035,5501,3,160.76
27965,8180,14053,4,169.39
27966,13717,1625,2,104.67
27967,22137,25124,2,113.93
27968,1876,10703,1,161.87
27969,29213,16655,1,60.25
27970,28149,25113,1,97.22
27971,29801,9959,4,110.27
27972,2896,24956,5,177.95
27973,1324,6463,4,64.78
27974,1588,9031,5,52.25
27975,18783,17081,4,29.29
27976,4345,21252,4,101.51
27977,19952,28404,3,89.63
27978,21278,18222,1,76.12
27979,19346,15999,1,163.76
27980,13193,23252,2,31.93
27981,29066,25100,1,116.59
27982,29599,12947,2,173.15
27983,7549,2198,1,36.45
27984,29214,7703,3,177.6
27985,13597,14343,2,127.39
27986,26057,25199,3,27.62
27987,29346,10343,1,78.92
27988,3147,16327,1,122.12
27989,131,23953,2,115.16
27990,16948,19520,1,51.21
27991,25825,25894,2,148.2
27992,27583,27040,4,178.16
27993,13739,4314,1,86.4
27994,7553,27491,4,162.01
27995,1202,11828,2,182.98
27996,16049,18243,2,78.5
27997,24918,22418,1,164.09
27998,27359,5661,3,190.0
27999,14996,2101,4,196.94
28000,24511,6656,1,134.17
28001,4977,292,4,168.23
28002,21925,13256,2,196.27
28003,22869,21079,5,190.68
28004,13353,6603,2,48.3
28005,23126,12052,4,66.57
28006,5986,1070,2,93.69
28007,8393,13815,2,127.54
28008,17488,19034,5,101.73
28009,4703,18882,5,95.06
28010,23161,20098,3,135.43
28011,12177,5176,2,48.29
28012,11786,7217,1,191.54
28013,25375,21522,1,62.38
28014,17499,290,5,32.39
28015,161,17203,5,57.39
28016,6381,16776,4,50.5
28017,17654,24630,2,116.46
28018,14149,18617,5,145.14
28019,26053,26567,3,28.78
28020,24426,12021,2,144.51
28021,3834,26007,5,61.5
28022,15125,27893,5,53.75
28023,29413,6785,4,44.8
28024,19542,24405,1,92.18
28025,26404,13475,2,80.85
28026,3939,24800,4,98.64
28027,13397,611,4,172.0
28028,29153,22037,5,45.94
28029,24151,8996,3,23.74
28030,11565,19375,4,77.69
28031,204,11401,3,195.02
28032,18562,12122,5,112.24
28033,15147,1926,1,198.52
28034,9954,2719,2,162.61
28035,27138,21089,3,60.86
28036,5078,1994,5,145.84
28037,18015,13688,4,155.99
28038,4984,4528,1,72.74
28039,242,20107,4,146.35
28040,7062,5845,3,70.82
28041,12762,16456,1,114.09
28042,25970,25887,1,166.85
28043,11924,4994,1,112.72
28044,14304,8325,2,172.22
28045,1559,24813,2,126.13
28046,13848,16954,1,21.08
28047,27612,15106,1,133.45
28048,17304,12907,5,43.57
28049,28850,26312,5,96.9
28050,18080,4860,1,139.57
28051,21606,5463,1,20.59
28052,17047,24129,1,20.17
28053,28806,27355,2,22.57
28054,11384,27555,5,99.92
28055,19103,6859,2,116.99
28056,28866,13823,1,113.62
28057,16221,18470,4,82.69
28058,15365,6168,3,22.17
28059,28053,7499,4,82.97
28060,26156,27551,1,111.09
28061,26297,27819,2,46.33
28062,3329,17483,4,114.88
28063,25059,23670,5,101.75
28064,23047,19422,3,40.12
28065,5191,24126,1,110.63
28066,15344,421,4,83.18
28067,6692,13867,2,47.57
28068,17043,20262,5,70.89
28069,2593,21346,3,191.94
28070,11172,12857,2,58.56
28071,16923,8385,3,53.75
28072,27029,23341,5,121.07
28073,11909,22289,5,168.83
28074,25302,25377,2,95.14
28075,12334,29161,5,27.14
28076,1100,20361,5,64.25
28077,384,756,4,181.6
28078,27791,15517,1,107.73
28079,6620,2377,5,173.92
28080,7700,24161,3,135.9
28081,9918,5755,5,81.47
28082,4943,24043,4,125.61
28083,22143,24508,1,59.08
28084,20436,19620,3,100.37
28085,22187,19673,5,64.48
28086,29906,19335,2,125.77
28087,5190,14088,1,98.08
28088,18459,15099,3,188.33
28089,17978,7241,4,36.74
28090,11612,18129,3,68.11
28091,28125,21822,2,110.41
28092,17994,25074,4,149.75
28093,21868,10736,1,41.99
28094,26320,26248,3,69.35
28095,26405,14366,3,84.11
28096,4568,3577,1,101.12
28097,24918,10456,1,25.02
28098,2201,25577,5,113.42
28099,4268,22037,3,153.13
28100,22136,8306,1,132.85
28101,5659,11739,2,109.11
28102,2080,15962,2,60.9
28103,10569,7212,4,105.0
28104,14512,24184,2,182.05
28105,14572,10358,1,51.04
28106,29441,22280,5,174.26
28107,22900,14970,1,196.9
28108,11967,15513,2,190.14
28109,5308,11546,4,182.66
28110,18703,20272,2,54.19
28111,7488,13472,5,99.26
28112,28123,28666,3,118.18
28113,25149,11574,2,98.95
28114,12591,15897,3,101.45
28115,8657,6276,1,159.95
28116,8165,4100,2,181.91
28117,13722,12373,2,51.22
28118,29518,5618,4,182.09
28119,7361,4951,4,153.59
28120,6311,29912,4,89.0
28121,18338,3123,1,26.57
28122,21239,6550,5,58.92
28123,15967,11420,2,75.72
28124,10053,13196,3,155.32
28125,28241,4717,5,44.29
28126,9941,27772,3,168.19
28127,5566,1755,2,72.38
28128,16234,6431,1,163.6
