id_livro,titulo,id_autor,id_editora,ano_publicacao
15068,A vantagem de conseguir de maneira eficaz,2532,238,1986
15069,A segurança de avançar de maneira eficaz,2381,828,1963
15070,A certeza de evoluir simplesmente,1128,265,1995
15071,A liberdade de avançar antes de tudo,79,208,2000
15072,A simplicidade de evoluir com toda a tranquilidade,3715,244,1983
15073,A segurança de conseguir naturalmente,1748,982,1986
15074,O conforto de mudar com força total,3255,767,1954
15075,A arte de atingir seus objetivos em estado puro,1611,796,1965
15076,A certeza de mudar naturalmente,1228,975,1977
15077,A arte de concretizar seus projetos com toda a tranquilidade,1278,666,2002
15078,O direito de realizar seus sonhos antes de tudo,2348,383,1950
15079,A segurança de ganhar mais rapidamente,4675,676,1989
15080,A simplicidade de evoluir antes de tudo,1565,100,1994
15081,O prazer de mudar antes de tudo,3263,482,1956
15082,A vantagem de ganhar mais facilmente,4197,725,1984
15083,A segurança de concretizar seus projetos sem preocupação,3454,591,1963
15084,A liberdade de atingir seus objetivos em estado puro,2931,781,1993
15085,A possibilidade de atingir seus objetivos de maneira eficaz,4824,269,1995
15086,A certeza de mudar simplesmente,4397,152,1951
15087,A certeza de conseguir de maneira eficaz,2378,649,2008
15088,A vantagem de conseguir de maneira eficaz,2834,640,1985
15089,O prazer de ganhar com toda a tranquilidade,1892,485,2006
15090,A certeza de avançar de maneira eficaz,3891,48,1979
15091,A liberdade de mudar sem preocupação,1249,86,1972
15092,A simplicidade de conseguir antes de tudo,4420,979,2004
15093,O poder de inovar de maneira eficaz,2840,150,1957
15094,O conforto de avançar sem preocupação,1178,856,1951
15095,A simplicidade de avançar mais facilmente,1140,140,1977
15096,A arte de inovar sem preocupação,1744,417,1956
15097,O prazer de concretizar seus projetos mais facilmente,914,26,1984
15098,A arte de inovar antes de tudo,3594,883,1996
15099,A segurança de evoluir em estado puro,4788,269,1959
15100,O prazer de mudar com confiança,930,164,2021
15101,O poder de realizar seus sonhos com força total,2420,912,1997
15102,O poder de ganhar antes de tudo,2388,568,1976
15103,O direito de inovar direto da fonte,2267,511,1960
15104,A segurança de conseguir mais rapidamente,4847,138,1978
15105,A arte de atingir seus objetivos direto da fonte,453,77,1966
15106,A vantagem de ganhar simplesmente,3673,230,1950
15107,A arte de realizar seus sonhos direto da fonte,687,426,2004
15108,O poder de avançar antes de tudo,56,802,1995
15109,A simplicidade de avançar direto da fonte,921,380,1966
15110,O conforto de concretizar seus projetos com toda a tranquilidade,3786,500,2009
15111,A liberdade de mudar simplesmente,1907,743,1981
15112,O conforto de ganhar com força total,1987,789,1974
15113,A liberdade de avançar com confiança,4943,491,1979
15114,O conforto de evoluir mais facilmente,4343,112,1953
15115,O poder de atingir seus objetivos com força total,1573,321,2017
15116,O prazer de evoluir sem preocupação,591,979,1985
15117,O conforto de evoluir com força total,3108,400,1993
15118,A arte de ganhar antes de tudo,392,529,1970
15119,A arte de evoluir com confiança,2519,959,1988
15120,A vantagem de avançar simplesmente,878,640,1968
15121,A simplicidade de conseguir antes de tudo,2713,509,1998
15122,A simplicidade de concretizar seus projetos sem preocupação,1707,126,1958
15123,A vantagem de mudar mais rapidamente,2105,867,2023
15124,O conforto de evoluir com confiança,1847,148,1993
15125,O poder de realizar seus sonhos direto da fonte,3466,282,1962
15126,A arte de mudar mais facilmente,2802,40,1977
15127,O poder de concretizar seus projetos em estado puro,2697,184,1989
15128,O direito de inovar em estado puro,1077,982,1996
15129,O direito de atingir seus objetivos mais facilmente,4227,113,1986
15130,A segurança de concretizar seus projetos sem preocupação,2481,368,1982
15131,O conforto de realizar seus sonhos com toda a tranquilidade,499,152,2020
15132,A segurança de mudar com força total,3900,681,1968
15133,A segurança de concretizar seus projetos com toda a tranquilidade,3269,186,1973
15134,A vantagem de conseguir mais facilmente,2841,860,1987
15135,O prazer de avançar simplesmente,4284,80,1953
15136,O prazer de conseguir simplesmente,1256,889,1985
15137,O prazer de concretizar seus projetos mais facilmente,4839,333,1981
15138,A simplicidade de concretizar seus projetos com toda a tranquilidade,4884,514,2004
15139,O poder de concretizar seus projetos com toda a tranquilidade,1671,707,2023
15140,A arte de mudar antes de tudo,4425,7,1958
15141,A simplicidade de realizar seus sonhos com força total,2988,125,1988
15142,A possibilidade de mudar sem preocupação,259,179,1973
15143,A vantagem de inovar mais rapidamente,1346,347,1987
15144,A liberdade de evoluir simplesmente,2009,418,1968
15145,A vantagem de mudar mais rapidamente,4706,245,1986
15146,A segurança de evoluir mais rapidamente,4005,248,2000
15147,A arte de avançar direto da fonte,1537,376,1990
15148,O prazer de concretizar seus projetos antes de tudo,4396,711,1998
15149,O prazer de conseguir antes de tudo,4813,488,1973
15150,O prazer de inovar em estado puro,3549,514,1977
15151,A vantagem de evoluir naturalmente,15,77,1996
15152,O poder de ganhar sem preocupação,1960,132,2008
15153,O conforto de realizar seus sonhos naturalmente,2873,946,1977
15154,O prazer de concretizar seus projetos com toda a tranquilidade,3609,650,1957
15155,O conforto de evoluir com toda a tranquilidade,4735,81,1982
15156,A segurança de realizar seus sonhos mais facilmente,2666,440,2000
15157,A liberdade de inovar mais facilmente,1045,930,2019
15158,A segurança de mudar de maneira eficaz,2902,264,1988
15159,O conforto de realizar seus sonhos simplesmente,4068,931,2020
15160,O conforto de ganhar antes de tudo,1545,925,2011
15161,A simplicidade de avançar com força total,3517,543,1976
15162,A vantagem de mudar com força total,1980,402,1980
15163,A arte de conseguir naturalmente,3196,408,1997
15164,O direito de ganhar com força total,4333,535,1979
15165,A certeza de mudar naturalmente,3153,485,2011
15166,O conforto de inovar mais facilmente,3777,138,2021
15167,O conforto de avançar com toda a tranquilidade,721,17,1996
15168,O conforto de realizar seus sonhos de maneira eficaz,1370,659,1967
15169,O prazer de inovar sem preocupação,4257,227,1987
15170,A certeza de concretizar seus projetos mais facilmente,3819,465,1978
15171,O direito de avançar direto da fonte,2387,768,2023
15172,A vantagem de atingir seus objetivos de maneira eficaz,4426,823,2009
15173,A segurança de mudar direto da fonte,2332,593,2014
15174,O prazer de concretizar seus projetos simplesmente,4707,173,1975
15175,O direito de ganhar com confiança,3890,704,2016
15176,O conforto de avançar direto da fonte,2075,56,1981
15177,O conforto de atingir seus objetivos com força total,1421,808,1974
15178,A arte de conseguir mais facilmente,3811,162,1959
15179,O conforto de inovar antes de tudo,3611,336,1965
15180,A possibilidade de realizar seus sonhos antes de tudo,972,222,1954
15181,O direito de realizar seus sonhos com força total,3907,469,2016
15182,O direito de mudar naturalmente,268,395,1957
15183,A segurança de inovar de maneira eficaz,2152,381,1953
15184,A possibilidade de realizar seus sonhos de maneira eficaz,4963,108,1979
15185,A certeza de conseguir em estado puro,4389,121,1958
15186,A vantagem de ganhar com toda a tranquilidade,4317,135,1999
15187,A possibilidade de evoluir com confiança,1272,600,1992
15188,A simplicidade de avançar com força total,1014,304,1971
15189,A vantagem de mudar em estado puro,646,919,1957
15190,A possibilidade de ganhar simplesmente,1540,367,2018
15191,A arte de inovar direto da fonte,3948,365,1986
15192,A possibilidade de conseguir com toda a tranquilidade,4716,450,1961
15193,A segurança de ganhar sem preocupação,1964,888,2006
15194,A liberdade de realizar seus sonhos com toda a tranquilidade,1613,335,1963
15195,A arte de avançar naturalmente,4303,561,1975
15196,O direito de concretizar seus projetos mais facilmente,2478,883,1958
15197,O conforto de mudar com toda a tranquilidade,776,61,1984
15198,O prazer de concretizar seus projetos mais rapidamente,2960,559,2015
15199,O direito de inovar simplesmente,293,319,2018
15200,A segurança de ganhar naturalmente,444,463,2006
15201,A liberdade de avançar antes de tudo,67,367,2011
15202,O poder de conseguir mais facilmente,1260,916,1998
15203,O direito de realizar seus sonhos naturalmente,676,479,1968
15204,O direito de ganhar antes de tudo,23,156,1976
15205,A liberdade de ganhar mais facilmente,3796,546,1963
15206,O direito de ganhar mais facilmente,3781,261,1989
15207,O direito de inovar com confiança,2444,549,1967
15208,A simplicidade de ganhar de maneira eficaz,1287,506,1977
15209,A certeza de evoluir com força total,1952,699,2005
15210,O direito de ganhar naturalmente,4868,88,2019
15211,A simplicidade de atingir seus objetivos com toda a tranquilidade,2372,118,1997
15212,A liberdade de atingir seus objetivos de maneira eficaz,3370,609,1988
15213,A segurança de concretizar seus projetos mais rapidamente,1424,700,2005
15214,A certeza de ganhar com força total,3197,46,1956
15215,O prazer de conseguir direto da fonte,90,193,1991
15216,A possibilidade de realizar seus sonhos em estado puro,2809,149,1970
15217,A vantagem de evoluir mais facilmente,2374,694,1992
15218,O conforto de evoluir mais facilmente,3367,785,2008
15219,O prazer de mudar mais rapidamente,1173,55,2001
15220,A simplicidade de evoluir sem preocupação,1814,440,1964
15221,O prazer de avançar simplesmente,681,785,2001
15222,O conforto de avançar de maneira eficaz,2356,87,2014
15223,O direito de concretizar seus projetos sem preocupação,4233,790,1975
15224,O prazer de inovar com toda a tranquilidade,1717,64,1966
15225,A certeza de ganhar naturalmente,4316,489,2003
15226,O poder de avançar antes de tudo,2179,873,2003
15227,A vantagem de avançar de maneira eficaz,1436,572,1970
15228,A arte de concretizar seus projetos de maneira eficaz,4741,727,2011
15229,A vantagem de realizar seus sonhos simplesmente,62,220,1999
15230,A certeza de ganhar simplesmente,3331,515,2012
15231,A arte de ganhar com força total,4429,207,1970
15232,A simplicidade de inovar com toda a tranquilidade,4535,653,1996
15233,A possibilidade de concretizar seus projetos naturalmente,4576,421,1960
15234,A simplicidade de conseguir sem preocupação,2633,152,1979
15235,O conforto de evoluir em estado puro,3988,939,1979
15236,A segurança de mudar com toda a tranquilidade,2710,530,1951
15237,A certeza de mudar simplesmente,238,262,2002
15238,A arte de conseguir direto da fonte,3101,768,2021
15239,O poder de avançar direto da fonte,2213,628,1952
15240,A certeza de conseguir com força total,1467,720,1988
15241,A segurança de ganhar em estado puro,239,361,2020
15242,A certeza de conseguir de maneira eficaz,14,45,2013
15243,A arte de ganhar direto da fonte,3352,840,1957
15244,A simplicidade de concretizar seus projetos antes de tudo,1486,593,2010
15245,O prazer de atingir seus objetivos mais rapidamente,278,299,2001
15246,A possibilidade de evoluir simplesmente,724,329,1976
15247,O conforto de atingir seus objetivos mais rapidamente,336,103,1997
15248,A simplicidade de ganhar antes de tudo,4853,568,1973
15249,A segurança de evoluir em estado puro,702,48,2021
15250,A liberdade de concretizar seus projetos naturalmente,4587,903,1977
15251,A certeza de avançar antes de tudo,4722,909,2017
15252,O direito de atingir seus objetivos mais rapidamente,1464,227,2009
15253,O conforto de ganhar com força total,4512,628,1963
15254,O poder de mudar com confiança,506,683,1966
15255,A arte de evoluir mais facilmente,2196,342,2021
15256,O poder de mudar antes de tudo,2909,313,2011
15257,O poder de inovar em estado puro,4915,400,1993
15258,O prazer de realizar seus sonhos com confiança,4895,355,2022
15259,O direito de ganhar naturalmente,1349,358,1969
15260,A liberdade de ganhar de maneira eficaz,1367,684,1964
15261,O prazer de inovar com toda a tranquilidade,2200,110,1974
15262,O conforto de avançar com confiança,4667,868,2021
15263,A simplicidade de mudar em estado puro,35,619,2020
15264,A arte de evoluir sem preocupação,586,327,1990
15265,A segurança de ganhar direto da fonte,2199,966,1984
15266,A possibilidade de evoluir simplesmente,614,672,1979
15267,O poder de conseguir simplesmente,1158,685,1976
15268,A liberdade de realizar seus sonhos direto da fonte,3888,348,1963
15269,O prazer de mudar mais facilmente,3671,321,1963
15270,A liberdade de inovar com confiança,138,11,1972
15271,A segurança de avançar em estado puro,939,936,1953
15272,A segurança de evoluir com toda a tranquilidade,2715,566,1979
15273,O conforto de inovar em estado puro,659,26,1984
15274,A liberdade de inovar com toda a tranquilidade,326,519,1956
15275,A possibilidade de atingir seus objetivos em estado puro,4023,528,2002
15276,A vantagem de evoluir com toda a tranquilidade,3145,761,1969
15277,O prazer de concretizar seus projetos com força total,1553,669,1985
15278,A arte de conseguir mais facilmente,3292,780,1978
15279,O poder de atingir seus objetivos com confiança,4861,168,1977
15280,A simplicidade de mudar mais rapidamente,443,899,1973
15281,A possibilidade de atingir seus objetivos com confiança,662,119,1970
15282,O conforto de ganhar sem preocupação,2433,72,1952
15283,O prazer de atingir seus objetivos em estado puro,2739,521,1988
15284,A liberdade de conseguir com toda a tranquilidade,1213,600,1975
15285,O prazer de conseguir sem preocupação,2928,380,2012
15286,A vantagem de avançar direto da fonte,945,783,2006
15287,A vantagem de concretizar seus projetos de maneira eficaz,1330,965,1978
15288,A possibilidade de avançar mais facilmente,558,522,1997
15289,A liberdade de realizar seus sonhos com toda a tranquilidade,1793,200,1997
15290,O poder de conseguir mais rapidamente,2851,50,2006
